 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
349,1114.296,1235.852,1111.066,1175.080,1079.492,1047.012,1533.988,1171.154,1121.995,1225.040,1089.453,930.044,1084.681,1010.433,1160.478,1259.505,961.183,938.458,1109.284,1074.498,1326.968,1092.106,1107.519,1210.041,1011.631,928.126,954.965
350,1120.156,1240.178,1124.739,1225.308,1087.434,1054.566,1615.956,1248.671,1145.059,1239.193,1143.665,931.683,1099.171,1013.648,1236.755,1307.696,968.470,943.602,1117.777,1099.115,1323.817,1137.175,1139.643,1238.072,1024.780,932.004,962.961
351,1131.551,1243.305,1133.497,1269.153,1089.772,1060.040,1677.454,1360.177,1163.216,1246.964,1198.088,932.402,1107.936,1015.045,1308.439,1365.650,970.516,946.776,1123.620,1127.701,1314.151,1189.722,1161.238,1253.496,1034.081,933.673,968.547
352,1137.570,1244.000,1138.884,1305.255,1099.412,1067.134,1728.284,1484.928,1184.487,1249.484,1239.900,933.510,1117.800,1015.182,1364.462,1411.693,976.559,946.485,1126.874,1146.321,1305.136,1230.035,1185.351,1265.462,1034.822,933.733,972.407
353,1134.813,1242.260,1146.425,1333.760,1103.502,1072.217,1766.527,1601.596,1203.538,1259.086,1275.657,933.786,1125.335,1016.578,1401.211,1449.613,980.422,950.046,1128.721,1164.567,1294.676,1261.449,1204.213,1274.771,1040.328,935.066,972.214
354,1133.803,1238.843,1148.634,1345.239,1105.454,1074.450,1782.521,1679.182,1215.727,1260.277,1297.804,932.847,1128.057,1013.386,1418.253,1467.940,981.694,949.764,1126.906,1167.712,1285.615,1271.017,1209.672,1283.521,1041.699,936.638,971.677
355,1136.067,1235.925,1148.321,1343.724,1103.785,1077.381,1782.924,1715.854,1220.599,1257.026,1307.268,933.418,1123.319,1012.665,1426.446,1469.993,980.800,951.795,1124.609,1171.568,1279.821,1271.630,1211.977,1285.060,1040.454,936.102,971.422
356,1132.644,1227.030,1144.419,1337.864,1098.928,1077.010,1791.677,1762.270,1223.233,1248.476,1316.406,931.506,1124.860,1009.741,1437.002,1481.854,979.754,948.883,1119.223,1185.193,1268.750,1275.280,1213.628,1285.320,1038.152,935.138,972.545
357,1129.481,1219.177,1138.824,1349.320,1097.624,1078.483,1804.442,1815.075,1230.553,1245.588,1328.433,931.747,1128.446,1009.040,1449.114,1494.910,981.224,950.752,1118.068,1196.472,1258.996,1285.591,1219.533,1292.130,1040.643,935.150,976.603
358,1130.924,1211.150,1135.722,1357.439,1094.153,1079.517,1815.132,1866.087,1237.247,1240.991,1336.142,929.466,1130.713,1006.295,1455.116,1507.730,980.064,949.068,1121.962,1205.882,1251.429,1289.190,1220.741,1293.034,1040.239,934.535,975.653
359,1127.322,1204.166,1135.193,1359.360,1096.123,1079.585,1825.353,1903.334,1241.992,1238.551,1343.245,929.352,1133.289,1005.233,1456.406,1519.193,981.556,950.534,1127.004,1217.105,1243.856,1296.941,1219.555,1298.662,1041.907,934.703,974.309
360,1123.259,1193.582,1128.232,1359.960,1090.919,1079.414,1827.274,1925.265,1244.565,1234.808,1343.821,928.388,1134.810,1003.241,1457.108,1526.211,982.152,948.615,1125.246,1218.826,1237.068,1298.852,1222.116,1298.084,1040.188,934.304,973.171
361,1119.699,1185.932,1124.736,1356.058,1088.702,1078.709,1832.708,1941.074,1245.104,1230.981,1345.739,927.038,1137.940,1001.118,1462.980,1525.780,982.199,948.501,1121.613,1219.550,1232.234,1300.808,1225.812,1296.726,1041.275,936.227,974.725
362,1118.365,1176.520,1119.661,1352.234,1088.374,1078.577,1834.714,1955.521,1245.916,1231.262,1344.335,925.302,1140.544,1000.580,1467.899,1526.587,982.407,948.284,1118.321,1216.266,1224.413,1302.823,1224.703,1294.122,1039.907,935.104,977.193
363,1111.590,1166.443,1113.023,1348.615,1086.515,1078.684,1834.716,1960.490,1243.819,1235.016,1341.878,927.325,1139.777,997.991,1467.889,1528.869,982.945,945.480,1116.230,1216.200,1219.337,1298.303,1225.664,1288.297,1036.045,936.887,972.513
364,1108.806,1156.661,1106.976,1340.865,1083.994,1076.585,1830.078,1955.051,1237.701,1232.480,1335.742,923.066,1135.473,997.058,1459.695,1525.916,979.015,945.752,1112.219,1210.903,1233.667,1293.836,1217.683,1279.098,1031.481,933.147,970.193
365,1105.492,1148.416,1102.434,1330.932,1078.991,1072.841,1819.416,1940.444,1233.813,1227.873,1322.846,924.094,1131.155,994.695,1445.596,1514.151,978.869,944.940,1105.516,1205.715,1256.408,1283.790,1213.920,1270.838,1027.074,934.563,970.137
366,1105.365,1137.359,1093.814,1322.208,1075.663,1070.816,1815.843,1936.089,1230.841,1221.410,1317.283,920.798,1129.717,993.479,1432.831,1507.737,975.315,943.159,1101.399,1204.763,1259.818,1274.122,1211.170,1260.900,1022.278,930.565,968.298
367,1102.511,1130.811,1091.644,1315.732,1074.195,1072.547,1807.254,1923.207,1226.945,1217.257,1310.902,921.096,1132.177,994.616,1419.615,1503.739,978.374,941.707,1099.216,1205.527,1257.101,1266.661,1209.261,1254.714,1019.251,930.968,966.149
368,1099.068,1119.568,1081.997,1302.701,1072.523,1067.984,1797.611,1914.802,1222.483,1216.434,1302.795,919.941,1128.916,992.448,1403.222,1488.013,973.196,939.406,1096.629,1199.913,1275.666,1256.206,1198.046,1243.639,1012.049,929.937,962.177
369,1094.723,1111.576,1079.286,1302.456,1075.143,1069.367,1793.649,1918.164,1221.220,1216.268,1296.172,920.127,1130.346,992.906,1391.923,1482.516,973.904,941.513,1093.694,1199.904,1281.447,1252.027,1195.612,1240.840,1010.891,930.812,962.083
370,1088.318,1101.628,1072.282,1298.074,1079.206,1067.972,1787.479,1926.883,1222.262,1220.516,1288.242,918.628,1134.287,991.805,1381.048,1471.880,970.848,938.053,1090.232,1201.370,1289.431,1247.294,1193.101,1232.372,1006.937,928.407,958.422
371,1082.426,1094.937,1067.572,1290.675,1078.650,1067.769,1779.684,1931.452,1223.436,1223.278,1278.321,918.124,1136.159,990.900,1366.699,1461.376,972.001,938.737,1085.773,1200.456,1301.465,1244.169,1190.929,1225.814,1005.727,928.055,955.691
372,1082.135,1087.728,1064.425,1291.518,1076.658,1067.729,1776.043,1938.411,1224.836,1219.222,1272.618,919.897,1142.215,993.251,1356.142,1455.964,971.620,937.353,1085.454,1202.114,1296.994,1249.628,1191.142,1226.264,1005.320,926.482,953.488
373,1078.940,1083.812,1059.473,1283.098,1074.739,1066.642,1771.512,1941.532,1226.061,1213.482,1265.110,919.283,1144.831,992.087,1343.634,1466.368,973.118,939.317,1082.069,1201.372,1288.569,1260.434,1193.694,1220.413,1004.771,925.959,952.489
374,1075.023,1075.367,1056.108,1278.540,1071.835,1064.908,1782.710,1944.800,1227.465,1208.794,1258.865,920.769,1148.837,991.179,1330.399,1480.047,973.979,937.793,1078.070,1198.126,1282.019,1264.387,1194.865,1219.876,1005.313,926.037,952.029
375,1072.671,1069.077,1053.632,1279.297,1071.941,1068.788,1782.520,1950.901,1226.566,1205.503,1251.047,922.660,1149.190,990.228,1320.322,1482.342,972.917,939.330,1077.544,1198.127,1275.942,1262.694,1199.445,1219.490,1005.023,927.076,951.645
376,1069.990,1063.915,1048.491,1274.994,1070.234,1066.916,1778.682,1950.283,1224.083,1202.006,1244.440,926.370,1149.942,988.713,1311.199,1477.368,974.063,940.412,1078.124,1194.553,1273.995,1261.838,1197.780,1214.670,1001.395,928.446,951.585
377,1066.873,1060.760,1043.641,1272.264,1066.351,1065.635,1770.002,1946.863,1221.481,1195.241,1234.846,924.871,1148.989,987.600,1298.533,1468.595,969.764,938.212,1076.218,1189.142,1263.174,1264.281,1198.990,1210.867,1000.323,926.585,949.012
378,1067.239,1078.971,1046.295,1275.357,1068.890,1067.273,1768.806,1950.902,1222.019,1198.507,1228.658,925.432,1152.599,990.709,1291.718,1460.018,969.782,939.221,1078.228,1189.365,1256.365,1275.671,1208.536,1215.623,1007.960,927.017,949.161
379,1066.256,1097.707,1045.163,1269.683,1067.121,1067.780,1757.757,1947.827,1221.063,1205.446,1219.161,920.800,1153.644,989.618,1284.138,1450.033,971.230,938.714,1076.635,1187.147,1255.349,1272.314,1209.323,1229.641,1013.848,928.489,949.521
380,1071.917,1102.896,1043.831,1263.915,1065.219,1065.891,1760.693,1943.088,1221.680,1203.864,1211.761,920.354,1152.058,987.625,1276.965,1437.212,963.931,939.029,1082.896,1184.160,1281.934,1270.144,1208.071,1234.621,1014.265,929.034,956.934
381,1080.607,1112.105,1044.205,1261.213,1065.473,1066.792,1774.887,1940.395,1225.338,1201.413,1208.697,922.600,1147.895,990.320,1270.238,1427.928,966.626,937.687,1089.328,1181.270,1288.650,1269.433,1212.803,1237.393,1013.194,931.052,958.757
382,1084.878,1130.626,1042.755,1257.148,1062.931,1065.445,1767.059,1935.093,1223.108,1195.633,1201.989,920.026,1144.874,988.920,1258.559,1415.795,964.305,938.000,1089.574,1179.719,1285.294,1261.898,1208.190,1230.332,1011.263,930.910,957.250
383,1092.433,1133.241,1039.821,1250.727,1060.646,1062.847,1756.614,1921.846,1217.047,1188.537,1190.026,918.757,1138.295,986.629,1247.101,1404.126,962.870,936.947,1086.656,1176.904,1276.025,1253.421,1203.448,1223.428,1004.525,927.724,952.973
384,1090.862,1146.993,1039.851,1244.963,1059.129,1062.970,1745.707,1909.260,1209.784,1179.742,1182.886,916.631,1133.765,986.175,1235.954,1391.140,961.244,934.971,1082.037,1173.906,1270.030,1246.382,1197.112,1222.757,1004.677,925.757,950.531
385,1083.612,1153.317,1035.500,1237.559,1056.788,1058.866,1728.702,1890.067,1198.522,1172.140,1171.127,914.836,1128.395,983.684,1224.342,1375.781,955.579,933.625,1077.863,1165.341,1257.220,1236.688,1193.154,1220.183,998.259,924.205,944.008
386,1085.707,1152.685,1032.254,1229.639,1055.593,1056.288,1719.510,1874.686,1190.941,1165.177,1165.389,913.364,1128.838,981.902,1210.015,1363.285,957.921,932.869,1074.882,1161.474,1250.362,1230.405,1192.164,1217.910,994.896,922.732,943.246
387,1088.904,1164.445,1032.230,1225.459,1054.761,1054.590,1704.587,1857.868,1189.893,1161.485,1157.563,912.672,1130.380,981.358,1200.789,1351.075,956.850,932.767,1071.823,1159.241,1243.837,1223.786,1188.164,1216.011,995.770,924.298,945.023
388,1089.346,1186.772,1032.785,1221.874,1054.816,1053.099,1697.178,1844.552,1187.924,1162.688,1150.893,911.847,1136.268,980.155,1193.591,1340.517,957.571,933.647,1069.363,1158.289,1239.127,1221.598,1185.230,1218.738,994.317,925.014,945.538
389,1087.311,1193.429,1031.582,1216.489,1053.234,1051.659,1683.571,1829.206,1183.224,1157.974,1144.676,909.216,1136.934,979.341,1207.626,1326.918,957.631,930.359,1066.235,1160.748,1229.500,1217.001,1184.730,1224.897,997.603,923.890,945.040
390,1083.696,1197.149,1034.202,1213.602,1055.156,1051.690,1676.433,1819.236,1182.080,1156.766,1138.935,911.773,1141.172,979.708,1237.392,1318.125,954.750,932.186,1066.899,1164.275,1226.964,1221.965,1185.165,1234.613,1003.271,927.497,946.837
391,1081.072,1192.321,1028.556,1210.079,1053.235,1050.985,1663.069,1798.759,1176.467,1153.381,1132.288,909.474,1142.471,979.170,1269.748,1303.936,956.626,930.803,1065.380,1162.679,1217.712,1217.517,1180.533,1236.418,1002.962,924.132,946.356
392,1077.034,1188.020,1027.483,1204.432,1050.948,1047.319,1652.919,1784.013,1172.522,1151.955,1126.382,907.562,1143.442,978.178,1288.131,1293.642,954.144,929.733,1063.460,1161.261,1211.010,1213.177,1181.825,1232.891,999.955,925.288,949.144
393,1076.670,1181.008,1025.969,1199.484,1050.902,1047.704,1643.467,1769.114,1169.021,1149.941,1118.952,909.591,1138.791,977.250,1306.948,1283.281,956.822,928.992,1061.553,1159.208,1203.587,1209.783,1182.423,1227.363,997.318,924.399,947.223
394,1071.799,1172.997,1022.732,1195.021,1046.577,1045.325,1629.775,1754.102,1162.082,1143.323,1111.761,908.518,1134.492,976.590,1308.630,1270.559,954.885,927.319,1061.510,1153.805,1198.228,1203.193,1176.223,1218.907,991.894,922.922,943.417
395,1070.812,1164.359,1021.029,1191.135,1047.978,1045.458,1621.363,1744.002,1158.572,1141.899,1107.841,907.759,1136.531,976.481,1323.689,1261.685,956.652,928.282,1061.922,1149.484,1191.777,1198.323,1172.429,1213.236,988.911,923.612,942.058
396,1070.685,1154.836,1020.678,1185.078,1044.459,1044.114,1608.896,1727.733,1153.756,1139.704,1100.330,906.759,1133.702,975.184,1327.408,1249.644,951.767,926.462,1058.475,1147.292,1184.597,1194.229,1167.439,1206.999,985.556,921.233,942.803
397,1068.909,1151.688,1037.146,1186.261,1046.657,1044.308,1600.911,1716.784,1154.110,1136.149,1096.123,907.967,1133.643,974.891,1328.020,1241.349,954.070,926.514,1058.158,1148.196,1179.249,1196.914,1171.951,1202.210,984.679,921.654,942.615
398,1068.385,1142.382,1048.132,1185.440,1046.607,1042.424,1591.357,1704.596,1155.802,1135.942,1095.136,906.486,1135.472,974.805,1349.012,1231.343,955.162,924.992,1056.811,1151.597,1173.380,1200.755,1170.297,1197.029,980.408,921.682,940.924
399,1063.768,1133.026,1049.265,1184.135,1045.760,1041.681,1582.732,1694.010,1155.872,1133.643,1091.618,904.283,1135.067,974.002,1347.850,1223.404,953.775,925.360,1056.239,1153.351,1168.312,1212.227,1169.813,1192.431,977.443,921.811,941.031
400,1058.739,1124.598,1052.891,1186.435,1045.975,1039.413,1576.269,1688.708,1161.034,1131.464,1092.903,905.800,1134.407,975.190,1348.847,1215.997,953.624,925.633,1056.990,1148.791,1167.005,1220.299,1169.348,1187.096,975.517,921.330,938.616
401,1058.081,1118.331,1053.875,1190.514,1044.686,1040.098,1569.137,1680.376,1169.281,1130.232,1110.480,905.262,1130.735,974.083,1356.835,1224.575,957.257,922.988,1054.494,1146.856,1161.187,1219.796,1170.423,1182.027,974.142,919.422,937.045
402,1054.438,1111.287,1055.400,1188.992,1046.280,1040.935,1564.217,1676.447,1174.047,1128.945,1145.856,906.652,1135.650,974.864,1361.623,1278.865,959.278,925.164,1056.136,1143.251,1156.875,1218.530,1165.051,1182.362,974.028,918.161,935.770
403,1050.879,1101.486,1056.796,1184.825,1042.360,1039.209,1555.169,1667.108,1177.260,1125.991,1154.809,905.557,1134.663,975.596,1370.757,1323.445,961.366,921.502,1055.928,1142.253,1152.503,1220.085,1163.872,1177.182,970.920,917.489,932.673
404,1049.504,1096.229,1065.875,1185.983,1042.023,1037.701,1554.747,1660.444,1175.399,1124.245,1162.759,905.890,1141.993,975.127,1367.973,1362.788,964.959,921.677,1055.343,1150.880,1151.194,1221.826,1164.672,1177.767,971.609,917.447,933.086
405,1048.558,1089.521,1070.139,1204.630,1044.547,1039.698,1550.081,1653.316,1178.040,1122.260,1199.229,907.436,1144.207,977.795,1359.312,1391.667,967.204,922.155,1055.050,1158.021,1151.517,1222.255,1159.274,1178.106,973.091,917.787,933.439
406,1042.797,1080.928,1068.036,1224.355,1044.228,1039.456,1548.717,1644.854,1178.239,1122.248,1223.182,907.782,1141.484,980.814,1345.630,1418.513,966.151,921.592,1056.345,1158.792,1146.503,1218.748,1158.225,1176.557,971.480,917.328,931.556
407,1040.341,1073.959,1066.832,1231.780,1044.215,1039.927,1541.626,1637.862,1179.286,1120.458,1246.777,906.741,1141.399,982.711,1334.652,1438.367,967.882,921.548,1057.241,1158.386,1151.662,1215.757,1157.441,1172.143,969.790,916.597,929.780
408,1038.769,1067.644,1063.918,1232.120,1044.717,1039.609,1532.457,1627.859,1177.643,1119.547,1260.169,908.101,1138.552,982.308,1323.043,1453.997,969.368,921.959,1059.107,1157.953,1165.818,1214.854,1156.135,1169.427,969.928,917.642,928.256
409,1035.338,1061.018,1063.229,1238.289,1045.285,1040.137,1528.798,1621.602,1179.478,1121.440,1275.316,908.183,1141.161,982.871,1312.842,1467.617,969.479,921.391,1058.156,1156.858,1197.110,1214.498,1157.751,1168.830,975.631,918.399,927.581
410,1031.620,1054.211,1060.523,1254.629,1046.119,1038.124,1525.062,1610.019,1180.013,1116.418,1284.073,906.402,1141.674,982.198,1297.415,1465.218,969.202,919.094,1057.172,1151.796,1203.296,1212.030,1155.519,1173.708,979.219,917.358,926.356
411,1029.035,1050.155,1058.250,1269.872,1046.842,1037.281,1517.881,1603.314,1176.945,1117.360,1287.409,909.151,1141.685,980.475,1286.314,1465.543,969.372,921.845,1056.618,1149.012,1200.287,1210.751,1152.175,1186.389,984.552,916.729,927.716
412,1027.511,1042.812,1056.105,1273.918,1047.380,1038.032,1543.567,1595.496,1175.716,1115.074,1283.293,907.810,1144.932,979.542,1273.438,1455.201,968.186,922.802,1057.302,1144.547,1196.825,1211.038,1154.126,1186.784,984.107,916.684,928.648
413,1025.623,1038.436,1051.579,1271.172,1045.831,1037.471,1572.190,1588.023,1172.288,1111.164,1275.359,905.617,1139.203,979.189,1261.491,1446.111,964.742,922.043,1057.021,1142.165,1191.016,1209.484,1150.462,1183.474,982.558,917.513,926.995
414,1025.269,1031.910,1049.008,1266.607,1044.226,1035.858,1575.357,1578.997,1169.410,1109.163,1268.264,904.169,1136.442,977.682,1249.765,1437.735,964.231,922.655,1060.282,1138.724,1185.410,1207.012,1148.778,1181.796,980.164,916.570,925.317
415,1025.056,1027.764,1042.536,1263.254,1041.212,1033.171,1584.609,1569.235,1164.392,1103.386,1261.296,904.539,1128.873,976.403,1234.678,1429.988,960.850,922.399,1067.262,1136.234,1179.895,1205.392,1144.339,1179.754,979.385,914.888,923.427
416,1021.375,1022.188,1041.875,1259.517,1041.332,1035.687,1614.417,1562.728,1163.154,1104.697,1253.143,904.472,1123.949,976.326,1228.016,1420.198,961.186,923.009,1069.365,1135.084,1173.792,1203.671,1146.925,1176.077,977.437,914.807,922.694
417,1021.631,1017.101,1035.786,1250.871,1040.296,1034.775,1611.042,1550.164,1156.476,1100.647,1241.604,900.579,1116.951,975.945,1214.975,1405.238,960.047,921.467,1065.860,1131.730,1167.245,1195.709,1144.517,1179.042,975.868,913.438,919.903
418,1032.620,1014.586,1030.740,1246.864,1038.027,1032.486,1603.192,1542.336,1151.855,1097.470,1230.863,902.595,1117.040,975.427,1203.881,1392.381,959.182,923.100,1062.653,1131.879,1161.093,1191.807,1140.996,1189.096,976.340,912.135,919.507
419,1040.358,1026.032,1029.458,1239.678,1037.539,1031.253,1592.646,1530.436,1147.810,1095.492,1219.795,902.343,1117.355,974.827,1190.430,1375.596,955.649,920.759,1058.867,1129.708,1155.021,1188.155,1138.420,1188.056,974.330,911.007,919.696
420,1039.878,1070.753,1032.466,1235.211,1039.619,1030.863,1586.618,1519.267,1144.235,1096.701,1208.893,904.538,1114.426,972.083,1180.180,1362.048,957.193,922.588,1056.374,1129.180,1149.589,1190.017,1141.115,1185.633,974.175,911.648,921.172
421,1037.959,1109.712,1034.507,1229.530,1037.150,1031.384,1582.425,1512.212,1143.802,1099.631,1197.813,901.930,1112.136,970.896,1168.778,1350.570,951.179,920.699,1053.463,1129.005,1141.747,1190.086,1141.377,1182.290,973.346,910.205,921.148
422,1033.147,1139.858,1035.053,1227.408,1037.955,1032.616,1583.388,1505.717,1141.578,1118.298,1190.178,902.895,1114.602,971.353,1161.677,1335.744,953.747,922.360,1054.254,1130.201,1138.947,1192.341,1141.207,1182.271,973.411,910.444,921.644
423,1032.685,1159.630,1036.969,1220.096,1036.154,1031.974,1577.135,1496.484,1138.798,1131.117,1179.562,901.795,1116.395,970.293,1153.048,1324.600,951.056,922.245,1051.441,1128.227,1134.143,1189.585,1142.467,1179.743,971.258,909.218,919.339
424,1029.212,1174.380,1036.194,1214.652,1035.937,1030.898,1573.531,1489.848,1134.600,1138.319,1168.639,903.732,1118.810,970.779,1145.952,1310.932,950.570,920.008,1050.169,1125.229,1130.847,1193.632,1143.719,1180.939,973.784,911.929,919.401
425,1028.501,1179.509,1033.527,1211.744,1035.520,1031.183,1568.815,1484.925,1135.042,1137.319,1160.992,901.995,1122.599,969.799,1137.795,1296.322,949.773,921.098,1051.832,1122.206,1126.712,1209.744,1156.542,1175.714,972.038,911.253,919.720
426,1025.251,1187.362,1030.884,1203.469,1034.127,1029.300,1558.209,1474.477,1128.016,1131.077,1151.720,899.610,1119.766,968.025,1127.925,1284.074,947.603,918.092,1050.559,1118.569,1121.072,1212.554,1159.625,1167.486,969.727,909.917,918.435
427,1026.617,1193.495,1030.173,1200.855,1036.039,1029.843,1584.347,1468.886,1127.942,1129.800,1143.825,901.641,1115.653,967.814,1123.114,1274.105,949.865,918.949,1052.781,1117.524,1118.052,1210.877,1162.674,1165.125,970.235,910.605,919.145
428,1025.612,1189.056,1026.336,1195.686,1031.530,1030.261,1619.916,1464.504,1128.250,1129.039,1135.551,899.881,1110.359,966.814,1118.975,1260.427,943.599,917.843,1051.058,1114.777,1113.412,1205.132,1166.383,1161.436,969.275,908.595,919.109
